,Blood,TumorCore,TumorEdge
MAR03100,3.0,2.584962500721156,3.4594316186372973
MAR03101,1.0,3.169925001442312,2.584962500721156
MAR03102,7.159871336778389,6.714245517666122,7.400879436282184
MAR03103,3.0,2.584962500721156,3.4594316186372973
MAR03104,3.0,2.584962500721156,3.4594316186372973
MAR03106,0.1,0.1,0.1
MAR03056,0.1,0.1,0.1
MAR03326,7.159871336778389,6.714245517666122,7.400879436282184
MAR03327,3.0,2.584962500721156,3.4594316186372973
MAR03328,3.0,2.584962500721156,3.4594316186372973
MAR03329,1.0,3.169925001442312,2.584962500721156
MAR03330,7.159871336778389,6.714245517666122,7.400879436282184
MAR03331,3.0,2.584962500721156,3.4594316186372973
MAR03332,3.0,2.584962500721156,3.4594316186372973
MAR03333,1.0,3.169925001442312,2.584962500721156
MAR03334,7.159871336778389,6.714245517666122,7.400879436282184
MAR03335,3.0,2.584962500721156,3.4594316186372973
MAR03336,3.0,2.584962500721156,3.4594316186372973
MAR03337,1.0,3.169925001442312,2.584962500721156
MAR03338,7.159871336778389,6.714245517666122,7.400879436282184
MAR03339,3.0,2.584962500721156,3.4594316186372973
MAR03340,3.0,2.584962500721156,3.4594316186372973
MAR03341,1.0,3.169925001442312,2.584962500721156
MAR03342,7.159871336778389,6.714245517666122,7.400879436282184
MAR03343,3.0,2.584962500721156,3.4594316186372973
MAR03344,3.0,2.584962500721156,3.4594316186372973
MAR03345,1.0,3.169925001442312,2.584962500721156
MAR03346,7.159871336778389,6.714245517666122,7.400879436282184
MAR03347,3.0,2.584962500721156,3.4594316186372973
MAR03348,3.0,2.584962500721156,3.4594316186372973
MAR03349,1.0,3.169925001442312,2.584962500721156
MAR03350,7.159871336778389,6.714245517666122,7.400879436282184
MAR03351,3.0,2.584962500721156,3.4594316186372973
MAR03352,3.0,2.584962500721156,3.4594316186372973
MAR03353,1.0,3.169925001442312,2.584962500721156
MAR03355,3.0,2.584962500721156,3.4594316186372973
MAR03365,3.0,2.584962500721156,3.4594316186372973
MAR03367,3.0,2.584962500721156,3.4594316186372973
MAR03368,1.0,3.169925001442312,2.584962500721156
MAR03370,3.0,2.584962500721156,3.4594316186372973
MAR03372,3.0,2.584962500721156,3.4594316186372973
MAR03373,1.0,3.169925001442312,2.584962500721156
MAR03375,3.0,2.584962500721156,3.4594316186372973
MAR03478,0.1,0.1,0.1
MAR03480,3.0,6.285402218862249,7.20945336562895
MAR03481,7.2761244052742375,6.6865005271832185,7.622051819456376
MAR03482,3.0,6.285402218862249,7.20945336562895
MAR03484,7.94251450533924,7.098032082960526,8.169925001442312
MAR03486,7.918863237274595,7.643856189774724,8.379378367071261
MAR03488,7.94251450533924,7.098032082960526,8.169925001442312
MAR03491,4.459431618637297,3.321928094887362,4.523561956057013
MAR03493,3.0,6.285402218862249,7.20945336562895
MAR03498,7.159871336778389,6.714245517666122,7.400879436282184
MAR03501,3.0,2.584962500721156,3.4594316186372973
MAR03503,3.0,2.584962500721156,3.4594316186372973
MAR03505,1.0,3.169925001442312,2.584962500721156
